Date;Site;Marque;Descritpion;Prix;Ancien Prix
20/05/2023;Ocarat;Oris;OrisMontre Aquis Date 01 733 7730 4124-07 8 24 05EB;2 300,00 €;2 300,00 €
20/05/2023;Ocarat;Vulcain;VulcainMontre 50s Presidents' Moonphase 580158A25.BAL107;4 700,00 €;4 700,00 €
20/05/2023;Ocarat;Louis Erard;Louis ErardMontre La Sportive Edition Limitée Titanium 78119TS05.BVD72;3 250,00 €;3 250,00 €
20/05/2023;Ocarat;Louis Erard;Louis ErardMontre Excellence Le régulateur Louis Erard x Eric Giroud 86236NN22.BDCN51;2 800,00 €;2 800,00 €
20/05/2023;Ocarat;Junghans;JunghansMontre Meister S Chronoscope 27/4023.45;2 440,00 €;2 440,00 €
20/05/2023;Ocarat;Junghans;JunghansMontre Meister S Chronoscope 27/4024.44;2 440,00 €;2 440,00 €
20/05/2023;Ocarat;Louis Erard;Louis ErardMontre Excellence Le régulateur Edition Limitée 86236AA25.BDC555;2 700,00 €;2 700,00 €
20/05/2023;Ocarat;Oris;OrisMontre Big Crown Pointer Date 01 754 7741 4365-07 5 20 58;2 100,00 €;2 100,00 €
20/05/2023;Ocarat;Raketa;RaketaMontre Amphibia Naval Special Forces W-85-16-20-0256;1 600,00 €;1 600,00 €
20/05/2023;Ocarat;Rec Watches;Rec WatchesMontre 901 RWB ROTANA;1 649,00 €;1 649,00 €
20/05/2023;Ocarat;Rec Watches;Rec WatchesMontre 901 RWB STELLA;1 649,00 €;1 649,00 €
20/05/2023;Ocarat;Louis Erard;Louis ErardMontre La Sportive Edition Limitée Bronze 78119BR19.BVD71;2 950,00 €;2 950,00 €
20/05/2023;Ocarat;Perrelet;PerreletMontre Turbine Carbon Midnight Blue A4065/2;4 750,00 €;4 750,00 €
20/05/2023;Ocarat;Perrelet;PerreletMontre Turbine Carbon Racing A4065/3;4 750,00 €;4 750,00 €
20/05/2023;Ocarat;Squale;SqualeMontre Sub-39 GMT Vintage Bleu - SUB-39GMTB.HTB;1 630,00 €;1 630,00 €
20/05/2023;Ocarat;Spinnaker;SpinnakerMontre Piccard Corsica Blue Edition Limitée SP-5115-11;650,00 €;650,00 €
20/05/2023;Ocarat;Yema;YemaMontre Navygraf Chrono UTC YYNAV22CH.FR;1 949,00 €;1 949,00 €
20/05/2023;Ocarat;Ralf Tech;Ralf TechMontre WRB Océan Métal WRB 1203;1 800,00 €;1 800,00 €
20/05/2023;Ocarat;Ralf Tech;Ralf TechMontre WRB First Edition Métal WRB 1201;1 800,00 €;1 800,00 €
20/05/2023;Ocarat;Cuervo y Sobrinos;Cuervo y SobrinosMontre Historiador Cronógrafo Nino Farina 3198.1NF;3 900,00 €;3 900,00 €
20/05/2023;Ocarat;H992;H992Montre H1 Silver + Silver Bracelet Acier;1 092,00 €;1 092,00 €
20/05/2023;Ocarat;Cuervo y Sobrinos;Cuervo y SobrinosMontre Historiador Asturias Pequeños Segundos 3102.1ASA-BM;2 300,00 €;2 300,00 €
20/05/2023;Ocarat;Frédérique Constant;Frédérique ConstantMontre Classics FC-301SWR3B4;1 995,00 €;1 995,00 €
20/05/2023;Ocarat;Echo/Neutra;Echo/NeutraMontre Cristallo Professional Diver Noire;1 090,00 €;1 090,00 €
20/05/2023;Ocarat;Humbert-Droz;Humbert-DrozMontre HD7 “Tachymètre” Orange;1 290,00 €;1 290,00 €
20/05/2023;Ocarat;Humbert-Droz;Humbert-DrozMontre HD7 “Tachymètre” Acier;1 290,00 €;1 290,00 €
20/05/2023;Ocarat;Seiko;SeikoMontre Prospex 1968 Diver's Modern Re-interpretation GMT SPB381J1;1 700,00 €;1 700,00 €
20/05/2023;Ocarat;Seiko;SeikoMontre Prospex 1968 Diver's Modern Re-interpretation GMT SPB385J1;1 900,00 €;1 900,00 €
20/05/2023;Ocarat;Alpina;AlpinaMontre Alpiner Extreme Regulator Automatic AL-650B4AE6;2 150,00 €;2 150,00 €
20/05/2023;Ocarat;Frédérique Constant;Frédérique ConstantMontre Highlife Ladies Automatic Heart Beat FC-310MPWD2NHD5B;4 650,00 €;4 650,00 €
20/05/2023;Ocarat;Perrelet;PerreletMontre Turbine Full Lum A1098/S1;4 750,00 €;4 750,00 €
20/05/2023;Ocarat;Auricoste;AuricosteMontre Chronographe FlyBack Type 20 Compteurs Noir A20NP;3 750,00 €;3 750,00 €
20/05/2023;Ocarat;Auricoste;AuricosteMontre Chronograhe FlyBack Type 52 Compteurs Argent A52AT;3 920,00 €;3 920,00 €
20/05/2023;Ocarat;Auricoste;AuricosteMontre Chronographe FlyBack Type 20 A20HA;3 920,00 €;3 920,00 €
20/05/2023;Ocarat;Auricoste;AuricosteMontre Chronographe FlyBack Type 52 Compteurs Argent A52AP;3 920,00 €;3 920,00 €
20/05/2023;Ocarat;Auricoste;AuricosteMontre Chronographe FlyBack Type 52 Compteurs Noir A52NT;3 920,00 €;3 920,00 €
20/05/2023;Ocarat;Auricoste;AuricosteMontre Chronographe FlyBack Type 20 Pont d'envol A20HG;3 920,00 €;3 920,00 €
20/05/2023;Ocarat;Auricoste;AuricosteMontre Chronographe FlyBack Type 20 Pont d'envol A20HK;3 920,00 €;3 920,00 €
20/05/2023;Ocarat;Auricoste;AuricosteMontre Chronographe FlyBack Type 20 Grand Bleu A20HB;3 920,00 €;3 920,00 €
20/05/2023;Ocarat;Oris;OrisMontre Aquis Date 01 733 7730 4135-07 8 24 05PEB;2 300,00 €;2 300,00 €
20/05/2023;Ocarat;Casio G-Shock;Casio G-ShockMontre GWG-1000-1A3ER;749,00 €;749,00 €
20/05/2023;Ocarat;Rec Watches;Rec WatchesMontre 901-03;1 495,00 €;1 495,00 €
20/05/2023;Ocarat;Casio G-Shock;Casio G-ShockMontre Casio GA-110GB-1AER;149,00 €;149,00 €
20/05/2023;Ocarat;Mido;MidoMontre Ocean Star Gent M026.430.11.051.00;990,00 €;990,00 €
20/05/2023;Ocarat;Ralf Tech;Ralf TechMontre Académie Automatic « California » / ACY 1103;1 800,00 €;1 800,00 €
20/05/2023;Ocarat;Ralf Tech;Ralf TechMontre Académie Automatic « Driver » / ACY 1002;1 800,00 €;1 800,00 €
20/05/2023;Ocarat;Ralf Tech;Ralf TechMontre Académie Automatic « Ranger » / ACY 1001;1 800,00 €;1 800,00 €
20/05/2023;Ocarat;Mido;MidoMontre Ocean Star Gent M026.430.11.041.00;990,00 €;990,00 €
20/05/2023;Ocarat;Mido;MidoMontre Ocean Star Gent M026.430.44.061.00;1 110,00 €;1 110,00 €
20/05/2023;Ocarat;Oris;OrisMontre Aquis Date 01 733 7730 4135-07 4 24 65EB;2 100,00 €;2 100,00 €
20/05/2023;Ocarat;Oris;OrisMontre Divers Sixty-Five 01 733 7720 4055-07 5 21 28FC;2 100,00 €;2 100,00 €
20/05/2023;Ocarat;Oris;OrisMontre Divers Sixty-Five 01 733 7720 4057-07 5 21 24FC;2 250,00 €;2 250,00 €
20/05/2023;Ocarat;Oris;OrisMontre Artelier Date Diamonds 01 561 7724 4051-07 5 17 64 FC;1 900,00 €;1 900,00 €
20/05/2023;Ocarat;Oris;OrisMontre Divers Sixty-Five 01 733 7720 4055-07 8 21 18;2 300,00 €;2 300,00 €
20/05/2023;Ocarat;Ralf Tech;Ralf TechMontre WRX « Chrononight » / WRX 3004;4 900,00 €;4 900,00 €
20/05/2023;Ocarat;Oris;OrisMontre Aquis Date 01 733 7731 4135-07 8 18 05P;2 050,00 €;2 050,00 €
20/05/2023;Ocarat;Ralf Tech;Ralf TechMontre WRV 1977 « Riviera » / WRV 2005;2 700,00 €;2 700,00 €
20/05/2023;Ocarat;Saint Honoré;Saint HonoréMontre Collector Tour Eiffel 873040 17GAEF;3 250,00 €;3 250,00 €
20/05/2023;Ocarat;Mido;MidoMontre Multifort Gent Chronographe M005.614.36.051.22;2 110,00 €;2 110,00 €
20/05/2023;Ocarat;Mido;MidoMontre Ocean Star Gent M026.430.17.051.00;930,00 €;930,00 €
20/05/2023;Ocarat;March LAB;March LABMontre AM69 Automatic Magnum Alligator Black Perforated AM69AMGALL2;1 245,00 €;1 245,00 €
20/05/2023;Ocarat;MeisterSinger;MeisterSingerMontre Pangaea Limited Edition ED-FR20-PMD-911D;1 950,00 €;1 950,00 €
20/05/2023;Ocarat;Oris;OrisMontre ORIS 57TH RENO AIR RACES LIMITED EDITION 01 798 7768 4284-Set;2 750,00 €;2 750,00 €
20/05/2023;Ocarat;Sinn;SinnMontre Pilot Chronograph 103 St Diapal Acier;3 500,00 €;3 500,00 €
20/05/2023;Ocarat;Tissot;TissotMontre T-My Lady Automatic T132.007.11.066.00;925,00 €;925,00 €
20/05/2023;Ocarat;Aries Gold;Aries GoldMontre El Toro G-9005-RG-S;no price;no price
20/05/2023;Ocarat;Tissot;TissotMontre Ballade Powermatic 80 COSC T108.408.22.278.00;1 175,00 €;1 175,00 €
20/05/2023;Ocarat;Tissot;TissotMontre Ballade Powermatic 80 COSC T108.408.11.058.00;1 045,00 €;1 045,00 €
20/05/2023;Ocarat;Tissot;TissotMontre T-My Lady Automatic T132.007.11.046.00;925,00 €;925,00 €
20/05/2023;Ocarat;Baume et Mercier;Baume et MercierMontre Clifton Baumatic 10549;4 600,00 €;4 600,00 €
20/05/2023;Ocarat;Baume et Mercier;Baume et MercierMontre Clifton Baumatic 10552;4 750,00 €;4 750,00 €
20/05/2023;Ocarat;OceanX;OceanXMontre Sharkmaster 1000 SMS1054;490,00 €;490,00 €
20/05/2023;Ocarat;OceanX;OceanXMontre Sharkmaster 1000 SMS1018;460,00 €;460,00 €
20/05/2023;Ocarat;Milus;MilusMontre Archimèdes Wild Green MIH 01-001-180;2 138,00 €;2 138,00 €
20/05/2023;Ocarat;Casio G-Shock;Casio G-ShockMontre G-Shock GMA-S140M-1AER;109,00 €;109,00 €
20/05/2023;Ocarat;Casio G-Shock;Casio G-ShockMontre G-Shock GMA-S140M-4AER;109,00 €;109,00 €
20/05/2023;Ocarat;Casio G-Shock;Casio G-ShockMontre G-Shock GMA-S140M-7AER;109,00 €;109,00 €
20/05/2023;Ocarat;Sinn;SinnMontre 104 St Sa A I MG 104.0131;1 320,00 €;1 320,00 €
20/05/2023;Ocarat;Junghans;JunghansMontre Max Bill Edition 60 27/4108.02;1 335,00 €;1 335,00 €
20/05/2023;Ocarat;Junghans;JunghansMontre Max Bill Edition 60 Regulator 27/3190.02;2 295,00 €;2 295,00 €
20/05/2023;Ocarat;Circula Watches;Circula WatchesMontre AquaSport II Blue AE-ST-BB;799,00 €;799,00 €
20/05/2023;Ocarat;Circula Watches;Circula WatchesMontre AquaSport II GreyAE-ST-GS+SB-A;799,00 €;799,00 €
20/05/2023;Ocarat;Circula Watches;Circula WatchesMontre AquaSport II meteorite LE AS-ST-MS+SB-A;949,00 €;949,00 €
20/05/2023;Ocarat;Polar;PolarMontre Grit X Pro Black DLC 90085773;529,90 €;529,90 €
20/05/2023;Ocarat;Polar;PolarMontre Grit X Pro Brown Nordic Copper 90085775;529,90 €;529,90 €
20/05/2023;Ocarat;Polar;PolarMontre Grit X Pro Titan Edition 90085777;649,90 €;649,90 €
20/05/2023;Ocarat;Herbelin;HerbelinMontre Cap Camarat GMT 1445/B25;1 490,00 €;1 490,00 €
20/05/2023;Ocarat;Herbelin;HerbelinMontre Cap Camarat GMT 1445/B15;1 490,00 €;1 490,00 €
20/05/2023;Ocarat;Oris;OrisMontre Rega Limited Edition 01 798 7773 4284-Set;3 200,00 €;3 200,00 €
20/05/2023;Ocarat;Ralf Tech;Ralf TechMontre Black Shadow WRV 3007;3 800,00 €;3 800,00 €
20/05/2023;Ocarat;Seiko Prospex LX;Seiko Prospex LXMontre Prospex Spring Drive GMT LX SNR025J1;5 000,00 €;5 000,00 €
20/05/2023;Ocarat;Seiko Prospex LX;Seiko Prospex LXMontre Prospex Spring Drive GMT SNR027J1;5 000,00 €;5 000,00 €
20/05/2023;Ocarat;Frédérique Constant;Frédérique ConstantMontre Runabout Chronograph FC-392RMN5B6;2 850,00 €;2 850,00 €
20/05/2023;Ocarat;Frédérique Constant;Frédérique ConstantMontre Highlife Manufacture Worldtimer FC-718N4NH6B;4 295,00 €;4 295,00 €
20/05/2023;Ocarat;Frédérique Constant;Frédérique ConstantMontre Slimline Monolithic FC-810MC3S6;4 495,00 €;4 495,00 €
20/05/2023;Ocarat;Yema;YemaMontre Meangraf Super R70;369,00 €;369,00 €
20/05/2023;Ocarat;Yema;YemaMontre Meangraf Super Y70;399,00 €;399,00 €
20/05/2023;Ocarat;Oris;OrisMontre Aquis Date 01 400 7769 4135-07 8 22 09PEB;3 400,00 €;3 400,00 €
20/05/2023;Ocarat;Oris;OrisMontre Aquis Date 01 400 7769 4154-07 8 22 09PEB;3 400,00 €;3 400,00 €
20/05/2023;Ocarat;Oris;OrisMontre Aquis Date 01 400 7769 4157-07 8 22 09PEB;3 400,00 €;3 400,00 €
20/05/2023;Ocarat;Yema;YemaMontre Superman Skin Diver YSUP21C39-AM2S;1 299,00 €;1 299,00 €
20/05/2023;Ocarat;Yema;YemaMontre Superman Skin Diver YSUP21C41-AM2S;1 299,00 €;1 299,00 €
20/05/2023;Ocarat;Mido;MidoMontre Ocean Star Red Bull Cliff Diving M026.430.17.041.00;1 080,00 €;1 080,00 €
20/05/2023;Ocarat;Baume et Mercier;Baume et MercierMontre Riviera Chronographe 10623;3 990,00 €;3 990,00 €
20/05/2023;Ocarat;Baume et Mercier;Baume et MercierMontre Riviera Chronographe 10624;4 200,00 €;4 200,00 €
20/05/2023;Ocarat;Baume et Mercier;Baume et MercierMontre Riviera Black 10625;4 550,00 €;4 550,00 €
20/05/2023;Ocarat;Tissot;TissotMontre Seastar 2000 Professional T1206071744100;1 145,00 €;1 145,00 €
20/05/2023;Ocarat;Matwatches;MatwatchesMontre Viper Aviator AG7 XL LT4;1 654,00 €;1 654,00 €
20/05/2023;Ocarat;Oris;OrisMontre Divers Sixty-Five 01 733 7771 3157-07 5 19 04BR;2 450,00 €;2 450,00 €
20/05/2023;Ocarat;Herbelin;HerbelinMontre Newport Diver Automatic 1774/BL15CB;1 349,00 €;1 349,00 €
20/05/2023;Ocarat;Tissot;TissotMontre Seastar 2000 Profesional T1206071104101;1 195,00 €;1 195,00 €
20/05/2023;Ocarat;Tissot;TissotMontre Chemin des Tourelles Lady T099.207.22.118.00;1 045,00 €;1 045,00 €
20/05/2023;Ocarat;Oris;OrisMontre Aquis Depth Gauge 01 733 7755 4154-Set RS;4 000,00 €;4 000,00 €
20/05/2023;Ocarat;Mido;MidoMontre Ocean Star 200 C M042.430.11.041.00;1 130,00 €;1 130,00 €
20/05/2023;Ocarat;Mido;MidoMontre Ocean Star 200 C M042.430.11.081.00;1 130,00 €;1 130,00 €
20/05/2023;Ocarat;Mido;MidoMontre Ocean Star 200 C M042.430.11.091.00;1 130,00 €;1 130,00 €
20/05/2023;Ocarat;Ralf Tech;"Ralf TechMontre WRV Electric Black ""Operator"" WRV 5101";2 000,00 €;2 000,00 €
20/05/2023;Ocarat;OceanX;OceanXMontre Sharkmaster 1000 Skeleton SMS1031S;540,00 €;540,00 €
20/05/2023;Ocarat;Oris;OrisMontre Divers Sixty-Five 01 733 7720 4055-07 5 21 45;2 100,00 €;2 100,00 €
20/05/2023;Ocarat;Orient Star;Orient StarMontre Mechanical Contemporary Skeleton RE-AV0114E;699,00 €;699,00 €
20/05/2023;Ocarat;Orient Star;Orient StarMontre Mechanical Contemporary Skeleton RE-AV0115B;699,00 €;699,00 €
20/05/2023;Ocarat;Orient Star;Orient StarMontre Mechanical Avant-Garde Skeleton RE-AV0A01B;1 119,00 €;1 119,00 €
20/05/2023;Ocarat;Orient Star;Orient StarMontre Mechanical Avant-Garde Skeleton RE-AV0A02S;1 119,00 €;1 119,00 €
20/05/2023;Ocarat;Ralf Tech;Ralf TechMontre WRX Electric Original Tundra / WRX 5003;2 000,00 €;2 000,00 €
20/05/2023;Ocarat;Ralf Tech;Ralf TechMontre WRX Electric Original Ocean / WRX 5002;2 000,00 €;2 000,00 €
20/05/2023;Ocarat;Ralf Tech;Ralf TechMontre WRV Automatic 1977 « California » / WRV 2008;2 700,00 €;2 700,00 €
20/05/2023;Ocarat;Casio G-Shock;Casio G-ShockMontre Homme MTG-B2000D-1AER;1 050,00 €;1 050,00 €
20/05/2023;Ocarat;Matwatches;MatwatchesMontre Urban Club S AG7 XL A8;1 550,00 €;1 550,00 €
20/05/2023;Ocarat;Matwatches;MatwatchesMontre Urban Furtive XL AG7 XL A10;1 550,00 €;1 550,00 €
20/05/2023;Ocarat;Oris;OrisMontre Aquis Date Calibre 400 01 400 7763 4135-07 8 24 09PEB;3 500,00 €;3 500,00 €
20/05/2023;Ocarat;Oris;OrisMontre Aquis Date Calibre 400 01 400 7763 4135-07 4 24 74EB;3 400,00 €;3 400,00 €
20/05/2023;Ocarat;D1 Milano;D1 MilanoMontre Subacqueo Blue Depth DVRJ02;495,00 €;495,00 €
20/05/2023;Ocarat;Oris;OrisMontre Big Crown Pointer Date 01 754 7741 4068-07 5 20 64;1 950,00 €;1 950,00 €
20/05/2023;Ocarat;Polar;PolarMontre Vantage V2 Gris/Citron HR 90083650;549,90 €;549,90 €
20/05/2023;Ocarat;Polar;PolarMontre Vantage V2 Gris/Citron 90083651;499,90 €;499,90 €
20/05/2023;Ocarat;Zodiac;ZodiacMontre Super Sea Wolf Bicolore GMT ZO9406;1 690,00 €;1 690,00 €
20/05/2023;Ocarat;Oris;OrisMontre Divers Sixty-Five 01 733 7707 4356-07 8 20 17;2 450,00 €;2 450,00 €
20/05/2023;Ocarat;Oris;OrisMontre Divers Sixty-Five 01 733 7707 4356-07 5 20 45;2 250,00 €;2 250,00 €
20/05/2023;Ocarat;Ferro & Company;Ferro & CompanyMontre Distinct 3.0 Gold Grand Prix Automatic;4 900,00 €;4 900,00 €
20/05/2023;Ocarat;Ferro & Company;Ferro & CompanyMontre Distinct 3.0 Gold Petrol Automatic;4 900,00 €;4 900,00 €
20/05/2023;Ocarat;Ferro & Company;Ferro & CompanyMontre Distinct 3.0 Gold GLF Automatic;4 900,00 €;4 900,00 €
20/05/2023;Ocarat;Ferro & Company;Ferro & CompanyMontre Distinct 3.0 Grand Prix Automatic;600,00 €;600,00 €
20/05/2023;Ocarat;Pequignet;PequignetMontre Rue Royale 9010973F COB;8 800,00 €;8 800,00 €
20/05/2023;Ocarat;Pequignet;PequignetMontre Royale Saphir bleu 9010883F CB;10 500,00 €;10 500,00 €
20/05/2023;Ocarat;Ferro & Company;Ferro & CompanyMontre Distinct 3.0 GLF Automatic;600,00 €;600,00 €
20/05/2023;Ocarat;Mido;MidoMontre Ocean Star Tribute acier M026.830.21.051.00;1 110,00 €;1 110,00 €
20/05/2023;Ocarat;Polar;PolarMontre Vantage M2 Or/Champagne 90085161;239,20 €;299,00 €
20/05/2023;Ocarat;Tissot;TissotMontre PRS 516 POWERMATIC 80 - T1004303605101;1 045,00 €;1 045,00 €
20/05/2023;Ocarat;Ralf Tech;Ralf TechMontre WRV Electric Original / WRV 5001;1 800,00 €;1 800,00 €
20/05/2023;Ocarat;Ralf Tech;Ralf TechMontre WRV Electric Ocean / WRV 5002;1 700,00 €;1 700,00 €
20/05/2023;Ocarat;Ralf Tech;Ralf TechMontre WRV Electric Tundra / WRV 5003;1 800,00 €;1 800,00 €
20/05/2023;Ocarat;Eberhard & Co;Eberhard & CoMontre Extra-fort Grande Taille 31953.7CP;3 800,00 €;3 800,00 €
20/05/2023;Ocarat;Oris;OrisMontre Aquis Date Cherry 01 733 7766 4158-07 8 22 05PEB;2 100,00 €;2 100,00 €
20/05/2023;Ocarat;Mido;MidoMontre Ocean Star Tribute vert M026.830.18.091.00;950,00 €;950,00 €
20/05/2023;Ocarat;Mido;MidoMontre Ocean Star Tribute bleu M026.830.38.041.00;1 060,00 €;1 060,00 €
20/05/2023;Ocarat;Eberhard & Co;Eberhard & CoMontre Extra-fort Vitré 31952.3CA;no price;no price
20/05/2023;Ocarat;Eberhard & Co;Eberhard & CoMontre Scafograf 300 41034V.07CU;2 760,00 €;2 760,00 €
20/05/2023;Ocarat;Eberhard & Co;Eberhard & CoMontre Scafograf 300 41034.1CU;2 760,00 €;2 760,00 €
20/05/2023;Ocarat;Eberhard & Co;Eberhard & CoMontre Nuvolari Legend 31137CP;4 120,00 €;4 120,00 €
20/05/2023;Ocarat;Casio G-Shock;Casio G-ShockMontre Mudmaster GWG-2000-1A1ER;799,00 €;799,00 €
20/05/2023;Ocarat;Casio G-Shock;Casio G-ShockMontre Mudmaster GWG-2000-1A3ER;799,00 €;799,00 €
20/05/2023;Ocarat;Casio G-Shock;Casio G-ShockMontre Mudmaster GWG-2000-1A5ER;799,00 €;799,00 €
20/05/2023;Ocarat;Le Jour;Le JourMontre Le Mans Chronograph LJ-LM-001;1 380,00 €;1 380,00 €
20/05/2023;Ocarat;Le Jour;Le JourMontre Le Mans Chronograph LJ-LM-006;1 380,00 €;1 380,00 €
20/05/2023;Ocarat;Le Jour;Le JourMontre Le Mans Chronograph LJ-LM-009;1 380,00 €;1 380,00 €
20/05/2023;Ocarat;Le Jour;Le JourMontre Le Mans Chronograph LJ-LM-010;1 380,00 €;1 380,00 €
20/05/2023;Ocarat;SYE Watches;SYE WatchesMontre MOT1ON Automatic 24 Édition limitée Pebble;750,00 €;750,00 €
20/05/2023;Ocarat;SYE Watches;SYE WatchesMontre MOT1ON Chronograph Panda;599,00 €;599,00 €
20/05/2023;Ocarat;Junghans;JunghansMontre Max Bill Kleine Automatic 27/4106.46;1 245,00 €;1 245,00 €
20/05/2023;Ocarat;Junghans;JunghansMontre Max Bill Kleine Automatic 27/4107.02;1 195,00 €;1 195,00 €
20/05/2023;Ocarat;Junghans;JunghansMontre Max Bill Chronoscope 27/4600.02;2 195,00 €;2 195,00 €
20/05/2023;Ocarat;Junghans;JunghansMontre Max Bill Kleine Automatic 27/4105.02;1 195,00 €;1 195,00 €
20/05/2023;Ocarat;Junghans;JunghansMontre Max Bill Kleine Automatic 27/7108.02;1 295,00 €;1 295,00 €
20/05/2023;Ocarat;SYE Watches;SYE WatchesMontre MOT1ON Automatic 24 Édition limitée In Corio;799,00 €;799,00 €
20/05/2023;Ocarat;Oris;OrisMontre Big Crown Pointer Date Calibre 403 01 403 7776 4065-07 5 19 11;3 500,00 €;3 500,00 €
20/05/2023;Ocarat;Schaumburg Watch;Schaumburg WatchMontre GT-RaceClub II;1 090,00 €;1 090,00 €
20/05/2023;Ocarat;Schaumburg Watch;Schaumburg WatchMontre Cocktail Cuba Libre;1 050,00 €;1 050,00 €
20/05/2023;Ocarat;Mido;MidoMontre Ocean Star 200C Titanium M042.430.44.051.00;1 210,00 €;1 210,00 €
20/05/2023;Ocarat;Mido;MidoMontre Ocean Star Tribute M026.830.17.421.00;950,00 €;950,00 €
20/05/2023;Ocarat;Mido;MidoMontre Ocean Star Tribute M026.830.17.081.00;950,00 €;950,00 €
20/05/2023;Ocarat;Frédérique Constant;Frédérique ConstantMontre Classics Index Auto FC-303MCK5B6;995,00 €;995,00 €
20/05/2023;Ocarat;Frédérique Constant;Frédérique ConstantMontre Highlife Chronograph Automatic FC-391B4NH6B;3 195,00 €;3 195,00 €
20/05/2023;Ocarat;Frédérique Constant;Frédérique ConstantMontre Highlife Chronograph Automatic FC-391V4NH2B;3 495,00 €;3 495,00 €
20/05/2023;Ocarat;Frédérique Constant;Frédérique ConstantMontre Highlife Chronograph Automatic Edition Limitée à 1888 exemplaires FC-391WN4NH6;3 495,00 €;3 495,00 €
20/05/2023;Ocarat;Frédérique Constant;Frédérique ConstantMontre Classics Heart Beat FC-930EM3H6;3 950,00 €;3 950,00 €
20/05/2023;Ocarat;Alpina;AlpinaMontre Alpiner Extreme Regulator Automatic AL-650DGN4AE6;2 150,00 €;2 150,00 €
20/05/2023;Ocarat;Grandval;GrandvalMontre Atlantique Dual Time Secteur bleue AT-DTM02-SCT;890,00 €;890,00 €
20/05/2023;Ocarat;Grandval;GrandvalMontre Atlantique Dual Time Secteur Noire AT-DTM01-SCT;890,00 €;890,00 €
20/05/2023;Ocarat;Grandval;GrandvalMontre Atlantique Dual Time Bleue AT-DTM02-CLB;890,00 €;890,00 €
20/05/2023;Ocarat;Grandval;GrandvalMontre Atlantique Dual Time Club Noire;890,00 €;890,00 €
20/05/2023;Ocarat;Grandval;GrandvalMontre Atlantique Diver Classique AT-DVR02-CLC;890,00 €;890,00 €
20/05/2023;Ocarat;Grandval;GrandvalMontre Atlantique Diver Secteur AT-DVR02-SCT;890,00 €;890,00 €
20/05/2023;Ocarat;Iron Annie;Iron AnnieMontre Amazonas Impression 5960-3;479,00 €;479,00 €
20/05/2023;Ocarat;Cuervo y Sobrinos;Cuervo y SobrinosMontre Historiador 1519 GMT 3196.1CH;3 500,00 €;3 500,00 €
20/05/2023;Ocarat;Cuervo y Sobrinos;Cuervo y SobrinosMontre Historiador 1519 GMT 3196.9A;26 000,00 €;26 000,00 €
20/05/2023;Ocarat;Circula Watches;Circula WatchesMontre SuperSport Cadran Rouge;849,00 €;849,00 €
20/05/2023;Ocarat;Louis Erard;Louis ErardMontre Email Grand Feu II 34238AA54.BVA95;4 700,00 €;4 700,00 €
20/05/2023;Ocarat;Perrelet;PerreletMontre Lab Peripheral A1101/1;4 980,00 €;4 980,00 €
20/05/2023;Ocarat;Perrelet;PerreletMontre Lab Peripheral Noire A1101/3;4 980,00 €;4 980,00 €
20/05/2023;Ocarat;Perrelet;PerreletMontre Lab Peripheral Bleue A1101/4;4 980,00 €;4 980,00 €
20/05/2023;Ocarat;Teknon;TeknonMontre ClassicMaster Pilot Boîtier Héritage WS1A1C-H876SB-BL149WS;450,00 €;450,00 €
20/05/2023;Ocarat;Teknon;TeknonMontre ClassicMaster Pilot Boîtier Pilote WS1A1C-P825SB-BL149WS;450,00 €;450,00 €
20/05/2023;Ocarat;Union Glashütte;Union GlashütteMontre Belisar Chronograph Moonphase D014.425.16.017.00;3 600,00 €;3 600,00 €
20/05/2023;Ocarat;Union Glashütte;Union GlashütteMontre 1893 JOHANNES DÜRRSTEIN D007.456.16.082.00;2 680,00 €;2 680,00 €
20/05/2023;Ocarat;Oris;OrisMontre Big Crown Bronze 01 754 7741 3165-07 8 20 01;2 700,00 €;2 700,00 €
20/05/2023;Ocarat;Oris;OrisMontre Big Crown Bronze 01 754 7741 3168-07 8 20 01;2 700,00 €;2 700,00 €
